Teacher Name,Department + Class,Rating,Comment,Rating ID
Allied American University - Joseph Kempker MGT330,MGT330 Science,5,Great Teacher!,UmF0aW5nLTIzMjQ0MjM2
Allied American University - Joseph Kempker SOLAR200,SOLAR200 Science,5,Awesome & enthusiastic Professor.  Really interested in the Industry's theories.,UmF0aW5nLTIyMjY5MjQz
Lees-McRae College - Lella Shaffner SSC103,SSC103 Writing,5,Ms. Shaffner is amazing. She wants all of her students to do well.  She is a good asset to LMC.,UmF0aW5nLTE4NzA4MTcx
Imperial Valley College - Bruce Marcuson AJ123,AJ123 Criminal Justice,5,Mr. Marcuson is the sh! Hes cool and hes a super easy teacher gives you the tools to succeed just read the material in advance and you will pass any of his classes. Plus he makes it fun. Lectures are interesting also. Cool class.,UmF0aW5nLTE4MTYxOTAx
Imperial Valley College - Bruce Marcuson AJ101,AJ101 Criminal Justice,3,"He is a good person, not exactly the best teacher if your actually trying to learn a lot but stick to the book and youll be fine...it didn't seem like anybody cared about actually learning in that class anyways.  But yeah...very good person, good hearted individual.",UmF0aW5nLTE1OTMzNzg5
Imperial Valley College - Bruce Marcuson AJ122,AJ122 Criminal Justice,5,KIND MAN. VERY FUNNY. YOU NEED THE TEXT BOOK THOUGH SO MAKE SURE YOU BUY IT. HIS LECTURE IS STRAIGHT OUT OF THE BOOK AND HE EMPHASIZES THE AREAS THAT WILL BE ON THE TEST. SO JUST MARK IT ON YOUR BOOK. THEN A DAY BEFORE TEST HE REVIEWS AND EVERYTHING HE REVIEWS IS ON THE TEST. TAKE THIS CLASS IF YOU WANT AN A,UmF0aW5nLTE2MTUwMTk2
Imperial Valley College - Bruce Marcuson AJ101,AJ101 Criminal Justice,5,"This is the best professor i had at IVC. His lectures were interesting, and there was no activities. Only lecture and tests. He really knows the subject.",UmF0aW5nLTEwMTQzNTE1
Imperial Valley College - Bruce Marcuson AJ123,AJ123 Criminal Justice,5,"Ihad Mr. Marcuson for AJ 123,and I had an A. He tells you what exactly is going to be on the tests. His classes are very easy. If you do not get an A is because you do not want it.",UmF0aW5nLTE2OTM4NTgw
Imperial Valley College - Bruce Marcuson AJ100,AJ100 Criminal Justice,5,Mr Marcuson's class will never be boreing. He always stars talking about other interesting things before crowding you up with the lesson. He's funny,UmF0aW5nLTE1MzQyNjY2
Imperial Valley College - Bruce Marcuson AJ102,AJ102 Criminal Justice,5,Nice teacher. He uses his book as a guide for notes and tells you exactly what is going to be on the tests. Very helpful and easy...,UmF0aW5nLTE2NzM1NzM5
Imperial Valley College - Bruce Marcuson AJ100,AJ100 Criminal Justice,5,"Very knowledgeable teacher. When trying to make a point, you might think he got lost in explanation after some minutes, but he doesn't. His tests are not that easy as they have open answer, but if you study the stuff, you'll do well. I got an ""A."" Just make sure you buy the book to highlight the stuff he's explaining which will be in the test.",UmF0aW5nLTI1MDAyMjYy
Imperial Valley College - Bruce Marcuson AJ100,AJ100 Criminal Justice,5,He is the best teaher I have ever had..he knows what his doing and you learn a lot from his class..he makes class very interesting,UmF0aW5nLTEzMjgzOTU4
Imperial Valley College - Bruce Marcuson AJ104,AJ104 Criminal Justice,5,he is a nice instructor and makes class really interesting,UmF0aW5nLTEwMzM0Njgw
Imperial Valley College - Bruce Marcuson AJ104,AJ104 Criminal Justice,4,"He is an excellent teacher, but watch out his tests are short answer tests. So you have to sit down and study for awhile, but you take a test maybe once every  few weeks. He gives no homework so that took the load off with my other classes. He is a funny person and his lectures are somewhat interesting. I would take his class again. Great teacher.",UmF0aW5nLTEzMjcxMzIw
Imperial Valley College - Bruce Marcuson TEENPROCEDURES,TEENPROCEDURES Criminal Justice,5,No Comments,UmF0aW5nLTEwNzU4NzQ1
Imperial Valley College - Bruce Marcuson AJ124,AJ124 Criminal Justice,5,"goes over the material plenty of times, very clear. great teacher!",UmF0aW5nLTEwMzY4MzM5
Imperial Valley College - Bruce Marcuson AJ123,AJ123 Criminal Justice,5,"He will not flunk anybody! Yes his classes are interesting.However, not as much when he teaches much of the EXACT-SAME-THINGS EVERY A.J.COURSE!I seemed 2 get on his nerves cuz I knew the answer 2 all his tricky questions.Every time he asked me &quot;how did u know that&#63;&quot; & I answered &quot;cuz u said it in another class&quot; he didn't like me very much anymore.",UmF0aW5nLTE1OTA0Njky
Imperial Valley College - Bruce Marcuson AJ100,AJ100 Criminal Justice,5,REALLY GOOD TEACHER,UmF0aW5nLTE1NDU1NDE5
Imperial Valley College - Bruce Marcuson AJ100,AJ100 Criminal Justice,5,"SO I was saying, he's a sweetehear. Starts off his class with other interesting subjects before crowding you up with a lesson. He's funny and will always prepare you well for test.",UmF0aW5nLTE1MzQyNjc3
Imperial Valley College - Bruce Marcuson AJ110,AJ110 Criminal Justice,4,MArcuson Rocks my world,UmF0aW5nLTEyNzY2MjMw
Imperial Valley College - Bruce Marcuson AJ223,AJ223 Criminal Justice,5,Mr. Marcuson is by far one of THE most fun instructors I ever had.,UmF0aW5nLTIyNDg4MDU1
Imperial Valley College - Bruce Marcuson AJ102,AJ102 Criminal Justice,5,marcusons is a cool teacher hes funny hes always telling real life stories that relate to what he is talking about tests are easy he tells you what's going to be on it i took him for winter and we were in the auditorium type classroom so he lectured straight out of the book and we had to take notes from it which kinda sucked but hes a good teacher,UmF0aW5nLTE2Nzk0MDEw
Imperial Valley College - Bruce Marcuson CJA100,CJA100 Criminal Justice,5,"This proffessor in one of the best, he's got experience in the CJ system, Knows the subject very well and does everything possible so that you can understand the Material. Go to class, take good notes specially on the day of the Reviews for tests and youll get an A",UmF0aW5nLTEyMDk1NzQz
Manchester University - Katherine Tinsley HISTORY214,HISTORY214 History,4,she talks for the entire class period and just stands there. and yawns. but she knows what she's talking about.,UmF0aW5nLTExMDI5Nzgw
Manchester University - Katherine Tinsley FYC,FYC History,3,"This class is unreasonable difficult, and it adds pressure to students.  Even though Professor Tinsley has positive intentions and motives to instill the ideas of the 1920's into the minds of students, it is a demanding class.",UmF0aW5nLTEzMjkyNDI=
Manchester University - Katherine Tinsley HIST101,HIST101 History,2,Yawns too much,UmF0aW5nLTE0NjI0NDc3
Manchester University - Katherine Tinsley HISTORY,HISTORY History,3,She was a very hard prof mainly because all she did was talk. If she would do something other then stand in front of the class and talk then everything would be a lot better in her class.,UmF0aW5nLTEwMzYyMDQx
Manchester University - Katherine Tinsley HIST101,HIST101 History,5,"She's a little shy and not a natural public speaker, but she's awesome otherwise.  Really goes out of her way to help especially in upper level classes.  She's very understanding of students who are struggling for whatever reason.  If you can, I recommend avoiding her lower level classes.  Upper level is where she really shines.",UmF0aW5nLTI1NjE4Mzk1
Manchester University - Katherine Tinsley HA1,HA1 History,4,"I see comments that say &quot;Talks a lot, dense language, and talks the whole class.&quot; I'm not quite sure what students expect out of a History course&#63; She is very intelligent, always helpful, and willing to help students improve their grades.",UmF0aW5nLTE2NDYyOTUw
Manchester University - Katherine Tinsley HIST,HIST History,3,"Speaks in dense language, and speaks a LOT.  If you can keep up with writing it down, though, you'll have a very comprehensive set of notes.",UmF0aW5nLTIzNjE2MTI=
Skidmore College - Alma Becker MISANTHROPE,MISANTHROPE Theater,4,"I adore Alma, and my mmories of being directed by her are all sweet and nice!",UmF0aW5nLTEwNDk5ODc0
Skidmore College - Alma Becker TH250,TH250 Theater,5,"Alma is unbelievable. She's fun, engaging, and thoroughly helpful. She loves what she's doing, and it really shines through. I never felt like a single class was wasted, and I was engaged in every activity. Her critiques are also incredibly helpful.",UmF0aW5nLTEzMTIxMDY2
Skidmore College - Alma Becker ACTINSTYL,ACTINSTYL Theater,4,"She can change your world.  You just have to let her.  Listen and she'll listen back, and best of all you'll learn to listen.",UmF0aW5nLTE1NTEyMDk1
Skidmore College - Alma Becker TH231,TH231 Theater,3,I love her glasses,UmF0aW5nLTE1NDIzNjkx
Skidmore College - Alma Becker TH103,TH103 Theater,5,"Alma was a wonderful teacher, and I often felt like she could see what I was feeling before I knew myself. She helped me to open up more and to regain some of my emotions that I had lost at some point.",UmF0aW5nLTExMTQ5MTA=
Skidmore College - Alma Becker TH104,TH104 Theater,5,Brilliant. The best teacher I have ever had and the most inspirational person I've ever had in my life. She will go beyond what's required of her in order to help you improve if you show her how much it means to you. She brings out the best in her students. You MUST take a class with her!,UmF0aW5nLTE5NjM2NTM2
Skidmore College - Alma Becker THEAT101,THEAT101 Theater,2,She was a difficult woman who always played favorites and had little to offer in the way of insightfulness. I think her day has come and gone and she eithers needs to get back in touch or stop teaching. What the **** is the point&#63;,UmF0aW5nLTEyMzM2NDMy
Skidmore College - Alma Becker TH103,TH103 Theater,5,Alma's amazing.  Take her class.  Now.  Run to the registrar.,UmF0aW5nLTIyMDMzMTg=
Susquehanna University - Fred Grosse PY102,PY102 Physics,4,No Comments,UmF0aW5nLTM5MDQw
Susquehanna University - Fred Grosse PHYS450,PHYS450 Physics,5,Very knowledgeable. Dr. Grosse is extremely experienced and does his best to share his knowledge. He is always willing to help and often goes the extra mile.,UmF0aW5nLTE5OTM5NTA3
Susquehanna University - Fred Grosse PY101,PY101 Physics,4,"The class isn't easy, but he's a great guy",UmF0aW5nLTM2MjMxMw==
Susquehanna University - Fred Grosse PY,PY Physics,5,"He really wants to make you think and learn, not just spit back information.  He's a great guy who makes physics fun and worth all the work you have to put into the class.",UmF0aW5nLTE5MDYyNzc=
